,Year,Region_Name,Region_Code,Week_No,Week_Date,Mortality,min,max,Total_population,_id
3333,2013,East Midlands,E12000004,48,2013-11-29,803,-1.391541284,11.35817939,"4,598,548",3334
3334,2013,East Midlands,E12000004,49,2013-12-06,837,0.704041198,10.1589825,"4,598,548",3335
3335,2013,East Midlands,E12000004,50,2013-12-13,802,0.284981449,11.58294845,"4,598,548",3336
3336,2013,East Midlands,E12000004,51,2013-12-20,901,0.69433438,13.33796658,"4,598,548",3337
3337,2013,East Midlands,E12000004,52,2013-12-27,563,-0.379223961,11.62356399,"4,598,548",3338
3338,2013,West Midlands,E12000005,1,2013-01-04,1268,2.063757815,11.29945664,"5,675,030",3339
3339,2013,West Midlands,E12000005,2,2013-01-11,1325,-1.305946237,10.54469095,"5,675,030",3340
3340,2013,West Midlands,E12000005,3,2013-01-18,1072,-4.574241827,4.491697347,"5,675,030",3341
3341,2013,West Midlands,E12000005,4,2013-01-25,1158,-4.916443935,3.623443944,"5,675,030",3342
3342,2013,West Midlands,E12000005,5,2013-02-01,1149,-0.982346907,13.01324596,"5,675,030",3343
3343,2013,West Midlands,E12000005,6,2013-02-08,1172,-1.800185331,10.02152006,"5,675,030",3344
3344,2013,West Midlands,E12000005,7,2013-02-15,1174,-0.839220712,9.506464362,"5,675,030",3345
3345,2013,West Midlands,E12000005,8,2013-02-22,1074,-3.445207078,9.291754547,"5,675,030",3346
3346,2013,West Midlands,E12000005,9,2013-03-01,1093,-1.879646075,8.447961934,"5,675,030",3347
3347,2013,West Midlands,E12000005,10,2013-03-08,1198,-3.398006463,13.02494939,"5,675,030",3348
3384,2013,West Midlands,E12000005,47,2013-11-22,992,-1.793961649,9.856618511,"5,675,030",3385
3385,2013,West Midlands,E12000005,48,2013-11-29,986,-2.369290874,10.35526541,"5,675,030",3386
3386,2013,West Midlands,E12000005,49,2013-12-06,1000,0.466079314,10.29929124,"5,675,030",3387
3387,2013,West Midlands,E12000005,50,2013-12-13,1058,1.341720721,11.87120845,"5,675,030",3388
3388,2013,West Midlands,E12000005,51,2013-12-20,1091,0.401515238,13.23354129,"5,675,030",3389
3389,2013,West Midlands,E12000005,52,2013-12-27,616,-0.527207412,11.48903537,"5,675,030",3390
3390,2013,East,E12000006,1,2013-01-04,1198,2.243452973,11.19114791,"5,951,934",3391
3391,2013,East,E12000006,2,2013-01-11,1299,-1.063145125,10.65382726,"5,951,934",3392
3392,2013,East,E12000006,3,2013-01-18,1232,-8.961327415,4.401581101,"5,951,934",3393
3393,2013,East,E12000006,4,2013-01-25,1193,-6.512400483,2.497564778,"5,951,934",3394
3394,2013,East,E12000006,5,2013-02-01,1215,-3.043914161,13.63480887,"5,951,934",3395
3395,2013,East,E12000006,6,2013-02-08,1144,-0.932424094,9.782876345,"5,951,934",3396
3396,2013,East,E12000006,7,2013-02-15,1138,-2.196020098,9.786991536,"5,951,934",3397
3397,2013,East,E12000006,8,2013-02-22,1116,-3.67439056,9.53780932,"5,951,934",3398
3398,2013,East,E12000006,9,2013-03-01,1171,-0.558567906,7.702442382,"5,951,934",3399
3399,2013,East,E12000006,10,2013-03-08,1210,-2.726891887,14.28816658,"5,951,934",3400
3436,2013,East,E12000006,47,2013-11-22,1003,-2.248274238,9.804695718,"5,951,934",3437
3437,2013,East,E12000006,48,2013-11-29,985,0.205367442,10.15296588,"5,951,934",3438
3438,2013,East,E12000006,49,2013-12-06,1059,0.09667656,10.19071072,"5,951,934",3439
3439,2013,East,E12000006,50,2013-12-13,1007,0.018241856,10.80502272,"5,951,934",3440
3440,2013,East,E12000006,51,2013-12-20,1067,1.503569739,12.93899948,"5,951,934",3441
3441,2013,East,E12000006,52,2013-12-27,711,0.44176278,11.70866083,"5,951,934",3442
3442,2013,London,E12000007,1,2013-01-04,1080,2.357596466,11.62021446,"8,417,458",3443
3443,2013,London,E12000007,2,2013-01-11,1182,-0.498404448,11.28499407,"8,417,458",3444
3444,2013,London,E12000007,3,2013-01-18,1012,-5.166807538,4.78611647,"8,417,458",3445
3445,2013,London,E12000007,4,2013-01-25,1063,-5.385409039,3.369619378,"8,417,458",3446
3446,2013,London,E12000007,5,2013-02-01,1079,0.284414206,13.53950792,"8,417,458",3447
3447,2013,London,E12000007,6,2013-02-08,1052,-1.164031246,10.67659463,"8,417,458",3448
3448,2013,London,E12000007,7,2013-02-15,1117,-0.349206876,11.27264058,"8,417,458",3449
3449,2013,London,E12000007,8,2013-02-22,1048,-2.45658395,10.64428084,"8,417,458",3450
3450,2013,London,E12000007,9,2013-03-01,1004,-0.137628882,7.991277823,"8,417,458",3451
3451,2013,London,E12000007,10,2013-03-08,1041,-2.247670253,16.14503795,"8,417,458",3452
3488,2013,London,E12000007,47,2013-11-22,879,-2.291871984,9.762855224,"8,417,458",3489
3489,2013,London,E12000007,48,2013-11-29,882,0.942926235,10.17750914,"8,417,458",3490
3490,2013,London,E12000007,49,2013-12-06,895,-0.233191985,10.46114156,"8,417,458",3491
3491,2013,London,E12000007,50,2013-12-13,917,-0.769840288,11.59472791,"8,417,458",3492
3492,2013,London,E12000007,51,2013-12-20,975,1.754232672,12.79940991,"8,417,458",3493
3493,2013,London,E12000007,52,2013-12-27,590,1.776860133,11.97799876,"8,417,458",3494
3494,2013,South East,E12000008,1,2013-01-04,1793,2.450522377,11.0806616,"8,793,154",3495
3495,2013,South East,E12000008,2,2013-01-11,1988,0.154913543,10.74345467,"8,793,154",3496
3496,2013,South East,E12000008,3,2013-01-18,1680,-4.862797584,4.518246771,"8,793,154",3497
3497,2013,South East,E12000008,4,2013-01-25,1643,-5.006012059,3.670085873,"8,793,154",3498
3498,2013,South East,E12000008,5,2013-02-01,1734,-0.146755647,12.66320081,"8,793,154",3499
3499,2013,South East,E12000008,6,2013-02-08,1725,-1.937350092,10.13826911,"8,793,154",3500
3500,2013,South East,E12000008,7,2013-02-15,1575,-0.811291056,10.78239596,"8,793,154",3501
3501,2013,South East,E12000008,8,2013-02-22,1631,-3.076421291,9.968868109,"8,793,154",3502
3502,2013,South East,E12000008,9,2013-03-01,1693,-1.145138132,6.74044572,"8,793,154",3503
3503,2013,South East,E12000008,10,2013-03-08,1724,-2.558649171,14.59718813,"8,793,154",3504
3540,2013,South East,E12000008,47,2013-11-22,1485,-2.919632816,9.578164819,"8,793,154",3541
3541,2013,South East,E12000008,48,2013-11-29,1500,-0.610559469,9.693577283,"8,793,154",3542
3542,2013,South East,E12000008,49,2013-12-06,1605,-1.214104985,10.28997579,"8,793,154",3543
3543,2013,South East,E12000008,50,2013-12-13,1505,-0.167042757,11.16536401,"8,793,154",3544
3544,2013,South East,E12000008,51,2013-12-20,1577,1.201317102,12.25402625,"8,793,154",3545
3545,2013,South East,E12000008,52,2013-12-27,1019,0.635018373,11.58274843,"8,793,154",3546
3546,2013,South West,E12000009,1,2013-01-04,1174,3.256375313,10.6935683,"5,377,702",3547
3547,2013,South West,E12000009,2,2013-01-11,1346,1.676448686,11.01319436,"5,377,702",3548
3548,2013,South West,E12000009,3,2013-01-18,1149,-1.431963775,6.361865224,"5,377,702",3549
3549,2013,South West,E12000009,4,2013-01-25,1191,-2.725912752,6.782449702,"5,377,702",3550
3550,2013,South West,E12000009,5,2013-02-01,1211,1.450947796,12.73013115,"5,377,702",3551
3551,2013,South West,E12000009,6,2013-02-08,1182,-1.099342573,9.620789542,"5,377,702",3552
3552,2013,South West,E12000009,7,2013-02-15,1146,0.409189311,9.940251244,"5,377,702",3553
3553,2013,South West,E12000009,8,2013-02-22,1159,-1.45128442,9.646014491,"5,377,702",3554
3554,2013,South West,E12000009,9,2013-03-01,1155,-1.577363717,6.680585264,"5,377,702",3555
3555,2013,South West,E12000009,10,2013-03-08,1198,-2.897868161,13.40015624,"5,377,702",3556
3592,2013,South West,E12000009,47,2013-11-22,1020,-0.526757226,9.374056895,"5,377,702",3593
3593,2013,South West,E12000009,48,2013-11-29,1054,-2.420226181,10.02447429,"5,377,702",3594
3594,2013,South West,E12000009,49,2013-12-06,1102,-0.627285384,10.33281065,"5,377,702",3595
3595,2013,South West,E12000009,50,2013-12-13,1126,3.150656032,11.94776217,"5,377,702",3596
3596,2013,South West,E12000009,51,2013-12-20,1101,1.670743958,12.85804627,"5,377,702",3597
3597,2013,South West,E12000009,52,2013-12-27,692,0.621500075,11.8458597,"5,377,702",3598
3598,2013,Wales,W92000004,1,2013-01-04,725,3.036679479,10.49470483,"3,082,412",3599
3599,2013,Wales,W92000004,2,2013-01-11,755,-1.179245189,10.15833305,"3,082,412",3600
3600,2013,Wales,W92000004,3,2013-01-18,647,-3.15128643,5.639221794,"3,082,412",3601
3601,2013,Wales,W92000004,4,2013-01-25,738,-4.031718763,5.839537169,"3,082,412",3602
3602,2013,Wales,W92000004,5,2013-02-01,749,0.099404348,11.39743511,"3,082,412",3603
3603,2013,Wales,W92000004,6,2013-02-08,682,-1.109127845,9.233861187,"3,082,412",3604
3604,2013,Wales,W92000004,7,2013-02-15,697,-0.438560826,8.272878767,"3,082,412",3605
3605,2013,Wales,W92000004,8,2013-02-22,688,-2.366911577,9.870736239,"3,082,412",3606
3606,2013,Wales,W92000004,9,2013-03-01,642,-2.56815306,7.852747993,"3,082,412",3607
3607,2013,Wales,W92000004,10,2013-03-08,719,-3.377239894,12.63735444,"3,082,412",3608
3644,2013,Wales,W92000004,47,2013-11-22,609,-0.384430928,10.32699686,"3,082,412",3645
3645,2013,Wales,W92000004,48,2013-11-29,627,-2.510271059,9.493701532,"3,082,412",3646
3646,2013,Wales,W92000004,49,2013-12-06,621,0.824339388,9.249766488,"3,082,412",3647
3647,2013,Wales,W92000004,50,2013-12-13,654,2.821900616,11.5864548,"3,082,412",3648
3648,2013,Wales,W92000004,51,2013-12-20,644,0.272412545,12.34673043,"3,082,412",3649
3649,2013,Wales,W92000004,52,2013-12-27,404,-0.636506651,10.63540161,"3,082,412",3650
2610,2014,North East,,1,2014-01-03,554,1.643938669,9.186086613,"2,618,736",2611
2611,2014,North East,,2,2014-01-10,615,-0.324621691,8.687490694,"2,618,736",2612
2612,2014,North East,,3,2014-01-17,547,-2.178456155,8.491958614,"2,618,736",2613
2613,2014,North East,,4,2014-01-24,573,-1.258383965,7.338769421,"2,618,736",2614
2614,2014,North East,,5,2014-01-31,550,0.360920369,8.562848098,"2,618,736",2615
2615,2014,North East,,6,2014-02-07,537,0.316517867,7.140648221,"2,618,736",2616
2616,2014,North East,,7,2014-02-14,538,-0.451088387,6.87355789,"2,618,736",2617
2617,2014,North East,,8,2014-02-21,590,-0.034357866,9.934188333,"2,618,736",2618
2618,2014,North East,,9,2014-02-28,526,-2.138206157,10.55203997,"2,618,736",2619
2619,2014,North East,,10,2014-03-07,536,-1.085725788,11.04974555,"2,618,736",2620
2620,2014,North East,,11,2014-03-14,522,-1.982010806,13.59656484,"2,618,736",2621
2656,2014,North East,,47,2014-11-21,471,2.415222404,10.801125,"2,618,736",2657
2657,2014,North East,,48,2014-11-28,517,1.450634152,11.85381279,"2,618,736",2658
2658,2014,North East,,49,2014-12-05,520,-2.296864118,10.18305686,"2,618,736",2659
2659,2014,North East,,50,2014-12-12,575,-2.849092679,10.75509472,"2,618,736",2660
2660,2014,North East,,51,2014-12-19,633,-2.984643123,12.00082212,"2,618,736",2661
2661,2014,North East,,52,2014-12-26,438,-1.783947316,11.76565899,"2,618,736",2662
2662,2014,North West,,1,2014-01-03,1581,3.013757945,10.01089274,"7,133,026",2663
2663,2014,North West,,2,2014-01-10,1549,0.923880749,9.62761774,"7,133,026",2664
2664,2014,North West,,3,2014-01-17,1520,-0.952213938,9.472172811,"7,133,026",2665
2665,2014,North West,,4,2014-01-24,1377,0.298202603,8.058378604,"7,133,026",2666
2666,2014,North West,,5,2014-01-31,1385,0.586579435,8.865602068,"7,133,026",2667
2667,2014,North West,,6,2014-02-07,1431,0.65720535,7.341153248,"7,133,026",2668
2668,2014,North West,,7,2014-02-14,1453,-0.242690639,7.867985759,"7,133,026",2669
2669,2014,North West,,8,2014-02-21,1408,2.16512135,10.19988539,"7,133,026",2670
2670,2014,North West,,9,2014-02-28,1428,-0.553622171,10.53895861,"7,133,026",2671
2671,2014,North West,,10,2014-03-07,1342,0.010960374,10.74126207,"7,133,026",2672
2672,2014,North West,,11,2014-03-14,1400,-1.404758543,12.90121385,"7,133,026",2673
2708,2014,North West,,47,2014-11-21,1261,3.631305328,11.33987974,"7,133,026",2709
2709,2014,North West,,48,2014-11-28,1330,1.942890063,12.76026893,"7,133,026",2710
2710,2014,North West,,49,2014-12-05,1443,-2.966353809,11.18577752,"7,133,026",2711
2711,2014,North West,,50,2014-12-12,1475,-2.711976899,10.82167229,"7,133,026",2712
2712,2014,North West,,51,2014-12-19,1591,-2.610342341,11.8562376,"7,133,026",2713
2713,2014,North West,,52,2014-12-26,1101,1.053672512,11.68191556,"7,133,026",2714
2714,2014,Yorkshire and The Humber,,1,2014-01-03,1139,2.23720422,9.856737829,"5,360,117",2715
2715,2014,Yorkshire and The Humber,,2,2014-01-10,1151,0.684188986,10.33811446,"5,360,117",2716
2716,2014,Yorkshire and The Humber,,3,2014-01-17,1077,-2.107490618,9.502834055,"5,360,117",2717
2717,2014,Yorkshire and The Humber,,4,2014-01-24,1058,-1.391531921,7.467959162,"5,360,117",2718
2718,2014,Yorkshire and The Humber,,5,2014-01-31,1020,0.369428509,9.356616957,"5,360,117",2719
2719,2014,Yorkshire and The Humber,,6,2014-02-07,976,0.941906365,7.783948193,"5,360,117",2720
2720,2014,Yorkshire and The Humber,,7,2014-02-14,999,-1.068586318,8.483765292,"5,360,117",2721
2721,2014,Yorkshire and The Humber,,8,2014-02-21,1016,0.400495289,10.97456715,"5,360,117",2722
2722,2014,Yorkshire and The Humber,,9,2014-02-28,983,-1.759236065,11.74751062,"5,360,117",2723
2723,2014,Yorkshire and The Humber,,10,2014-03-07,962,-1.209533212,11.6213469,"5,360,117",2724
2724,2014,Yorkshire and The Humber,,11,2014-03-14,1000,-0.886945589,15.30341794,"5,360,117",2725
2760,2014,Yorkshire and The Humber,,47,2014-11-21,949,3.140956834,11.3069182,"5,360,117",2761
2761,2014,Yorkshire and The Humber,,48,2014-11-28,982,0.082063725,12.49765627,"5,360,117",2762
2762,2014,Yorkshire and The Humber,,49,2014-12-05,1018,-0.724540159,10.60296718,"5,360,117",2763
2763,2014,Yorkshire and The Humber,,50,2014-12-12,1069,-2.541200762,10.79697133,"5,360,117",2764
2764,2014,Yorkshire and The Humber,,51,2014-12-19,1176,-2.325174803,12.73412388,"5,360,117",2765
2765,2014,Yorkshire and The Humber,,52,2014-12-26,833,-0.51100926,12.75836474,"5,360,117",2766
2766,2014,East Midlands,,1,2014-01-03,952,0.675735266,10.27268003,"4,637,369",2767
2767,2014,East Midlands,,2,2014-01-10,989,0.614296991,11.72592154,"4,637,369",2768
2768,2014,East Midlands,,3,2014-01-17,894,-2.417205812,10.31442438,"4,637,369",2769
2769,2014,East Midlands,,4,2014-01-24,872,-2.151950817,8.576968685,"4,637,369",2770
2770,2014,East Midlands,,5,2014-01-31,869,0.847510531,10.37464634,"4,637,369",2771
2771,2014,East Midlands,,6,2014-02-07,839,1.830074891,8.64516668,"4,637,369",2772
2772,2014,East Midlands,,7,2014-02-14,862,-0.832706788,10.13806108,"4,637,369",2773
2773,2014,East Midlands,,8,2014-02-21,864,1.128487363,12.2196884,"4,637,369",2774
2774,2014,East Midlands,,9,2014-02-28,912,-0.298796019,12.09881699,"4,637,369",2775
2775,2014,East Midlands,,10,2014-03-07,801,-1.057026717,14.29938455,"4,637,369",2776
2776,2014,East Midlands,,11,2014-03-14,872,0.068456028,17.97364703,"4,637,369",2777
2812,2014,East Midlands,,47,2014-11-21,802,3.444689903,11.692935,"4,637,369",2813
2813,2014,East Midlands,,48,2014-11-28,804,-1.687544254,13.74398474,"4,637,369",2814
2814,2014,East Midlands,,49,2014-12-05,797,1.074263348,10.9621909,"4,637,369",2815
2815,2014,East Midlands,,50,2014-12-12,899,-2.305085186,11.15736769,"4,637,369",2816
2816,2014,East Midlands,,51,2014-12-19,1003,-1.771620107,13.55206064,"4,637,369",2817
2817,2014,East Midlands,,52,2014-12-26,660,-0.522229401,13.01326017,"4,637,369",2818
2818,2014,West Midlands,,1,2014-01-03,1212,0.256840114,10.70120693,"5,713,439",2819
2819,2014,West Midlands,,2,2014-01-10,1304,0.640250826,12.04675211,"5,713,439",2820
2820,2014,West Midlands,,3,2014-01-17,1181,-2.061108406,10.5014975,"5,713,439",2821
2821,2014,West Midlands,,4,2014-01-24,1084,-1.424605022,9.009659697,"5,713,439",2822
2822,2014,West Midlands,,5,2014-01-31,1114,0.972016279,10.49575168,"5,713,439",2823
2823,2014,West Midlands,,6,2014-02-07,1039,1.203780891,8.466634941,"5,713,439",2824
2824,2014,West Midlands,,7,2014-02-14,1105,-0.750400679,10.09122372,"5,713,439",2825
2825,2014,West Midlands,,8,2014-02-21,1024,1.129440986,11.15083041,"5,713,439",2826
2826,2014,West Midlands,,9,2014-02-28,1098,1.248115522,11.65851464,"5,713,439",2827
2827,2014,West Midlands,,10,2014-03-07,1049,-1.63516814,13.59878125,"5,713,439",2828
2828,2014,West Midlands,,11,2014-03-14,998,0.330482886,17.32812215,"5,713,439",2829
2864,2014,West Midlands,,47,2014-11-21,963,4.32051642,12.23968,"5,713,439",2865
2865,2014,West Midlands,,48,2014-11-28,1025,-2.065642086,14.115849,"5,713,439",2866
2866,2014,West Midlands,,49,2014-12-05,1034,-1.059449453,10.95008628,"5,713,439",2867
2867,2014,West Midlands,,50,2014-12-12,1065,-1.754343148,11.45639622,"5,713,439",2868
2868,2014,West Midlands,,51,2014-12-19,1204,-1.612020058,13.24645533,"5,713,439",2869
2869,2014,West Midlands,,52,2014-12-26,743,-0.270790244,12.48989819,"5,713,439",2870
2870,2014,East,,1,2014-01-03,1164,-0.317281105,10.3952763,"6,017,250",2871
2871,2014,East,,2,2014-01-10,1297,0.652268954,12.33884934,"6,017,250",2872
2872,2014,East,,3,2014-01-17,1183,-2.748457564,10.46738784,"6,017,250",2873
2873,2014,East,,4,2014-01-24,1076,-2.144439666,9.462643834,"6,017,250",2874
2874,2014,East,,5,2014-01-31,1057,0.693544254,10.54487604,"6,017,250",2875
2875,2014,East,,6,2014-02-07,1121,2.859179322,9.420422644,"6,017,250",2876
2876,2014,East,,7,2014-02-14,1081,0.854828702,11.15696751,"6,017,250",2877
2877,2014,East,,8,2014-02-21,1118,1.108789201,12.2607334,"6,017,250",2878
2878,2014,East,,9,2014-02-28,1115,0.252878357,13.44206187,"6,017,250",2879
2879,2014,East,,10,2014-03-07,1042,-0.763754617,15.58345088,"6,017,250",2880
2880,2014,East,,11,2014-03-14,1005,-0.02623739,18.7378917,"6,017,250",2881
2916,2014,East,,47,2014-11-21,992,4.419487008,11.75324768,"6,017,250",2917
2917,2014,East,,48,2014-11-28,1056,-1.353734142,13.21513188,"6,017,250",2918
2918,2014,East,,49,2014-12-05,1128,2.627016644,11.45277897,"6,017,250",2919
2919,2014,East,,50,2014-12-12,1080,-1.509695855,11.39391798,"6,017,250",2920
2920,2014,East,,51,2014-12-19,1215,-1.565224069,13.57714608,"6,017,250",2921
2921,2014,East,,52,2014-12-26,804,-1.105929571,12.94234993,"6,017,250",2922
2922,2014,London,,1,2014-01-03,1129,-0.440552144,11.16654326,"8,539,398",2923
2923,2014,London,,2,2014-01-10,1103,0.580150031,12.56994741,"8,539,398",2924
2924,2014,London,,3,2014-01-17,962,-1.642865819,11.07398412,"8,539,398",2925
2925,2014,London,,4,2014-01-24,982,0.013853861,10.41347063,"8,539,398",2926
2926,2014,London,,5,2014-01-31,967,1.334859626,11.92726974,"8,539,398",2927
2927,2014,London,,6,2014-02-07,941,3.306551383,10.19174079,"8,539,398",2928
2928,2014,London,,7,2014-02-14,952,1.882868658,11.95224669,"8,539,398",2929
2929,2014,London,,8,2014-02-21,950,1.583837801,13.02610306,"8,539,398",2930
2930,2014,London,,9,2014-02-28,982,2.012688078,14.4048362,"8,539,398",2931
2931,2014,London,,10,2014-03-07,949,0.023047453,16.16992484,"8,539,398",2932
2932,2014,London,,11,2014-03-14,985,2.424493429,19.41562765,"8,539,398",2933
2968,2014,London,,47,2014-11-21,860,4.523271299,12.96075642,"8,539,398",2969
2969,2014,London,,48,2014-11-28,995,0.427202407,14.09951671,"8,539,398",2970
2970,2014,London,,49,2014-12-05,1001,2.75222914,13.55052104,"8,539,398",2971
2971,2014,London,,50,2014-12-12,1016,-1.503814658,11.98097483,"8,539,398",2972
2972,2014,London,,51,2014-12-19,1139,-1.265702983,13.54445876,"8,539,398",2973
2973,2014,London,,52,2014-12-26,773,-0.514248035,13.34443501,"8,539,398",2974
2974,2014,South East,,1,2014-01-03,1739,-0.765609618,10.7594455,"8,874,005",2975
2975,2014,South East,,2,2014-01-10,1897,0.050508861,12.3400465,"8,874,005",2976
2976,2014,South East,,3,2014-01-17,1732,-2.402058258,10.63691797,"8,874,005",2977
2977,2014,South East,,4,2014-01-24,1589,-1.184411127,9.804221379,"8,874,005",2978
2978,2014,South East,,5,2014-01-31,1603,1.167989058,11.11536748,"8,874,005",2979
2979,2014,South East,,6,2014-02-07,1517,2.903108716,9.700378869,"8,874,005",2980
2980,2014,South East,,7,2014-02-14,1497,1.450002525,11.51076696,"8,874,005",2981
2981,2014,South East,,8,2014-02-21,1629,1.156746212,11.93059244,"8,874,005",2982
2982,2014,South East,,9,2014-02-28,1608,1.672077145,12.21432404,"8,874,005",2983
2983,2014,South East,,10,2014-03-07,1495,-0.713857954,14.91706769,"8,874,005",2984
2984,2014,South East,,11,2014-03-14,1487,0.621766226,17.44742451,"8,874,005",2985
3020,2014,South East,,47,2014-11-21,1521,4.221484287,12.79075012,"8,874,005",3021
3021,2014,South East,,48,2014-11-28,1578,-0.698181797,13.9873186,"8,874,005",3022
3022,2014,South East,,49,2014-12-05,1573,1.220335922,13.45238576,"8,874,005",3023
3023,2014,South East,,50,2014-12-12,1541,-2.175743976,11.65400652,"8,874,005",3024
3024,2014,South East,,51,2014-12-19,1707,-2.496115863,12.78949471,"8,874,005",3025
3025,2014,South East,,52,2014-12-26,1155,-1.242463117,12.46093206,"8,874,005",3026
3026,2014,South West,,1,2014-01-03,1208,-0.006995648,11.26696649,"5,423,278",3027
3027,2014,South West,,2,2014-01-10,1187,0.385629567,12.42749348,"5,423,278",3028
3028,2014,South West,,3,2014-01-17,1235,-0.421552566,10.69193365,"5,423,278",3029
3029,2014,South West,,4,2014-01-24,1118,-0.462671272,9.89523461,"5,423,278",3030
3030,2014,South West,,5,2014-01-31,1053,0.673795477,10.81676492,"5,423,278",3031
3031,2014,South West,,6,2014-02-07,1055,1.522070185,9.283928743,"5,423,278",3032
3032,2014,South West,,7,2014-02-14,1095,1.251827732,11.07409109,"5,423,278",3033
3033,2014,South West,,8,2014-02-21,1128,0.592419252,11.14678005,"5,423,278",3034
3034,2014,South West,,9,2014-02-28,1071,2.808429478,11.25562173,"5,423,278",3035
3035,2014,South West,,10,2014-03-07,1026,-0.194552482,13.80801279,"5,423,278",3036
3036,2014,South West,,11,2014-03-14,1086,1.311282442,16.28023662,"5,423,278",3037
3072,2014,South West,,47,2014-11-21,999,5.450107393,13.42016516,"5,423,278",3073
3073,2014,South West,,48,2014-11-28,988,-0.623659128,14.27592322,"5,423,278",3074
3074,2014,South West,,49,2014-12-05,1080,0.624319676,13.19005175,"5,423,278",3075
3075,2014,South West,,50,2014-12-12,1076,0.131686449,11.41426879,"5,423,278",3076
3076,2014,South West,,51,2014-12-19,1266,-0.848644846,12.23016624,"5,423,278",3077
3077,2014,South West,,52,2014-12-26,812,-0.234800673,11.85042968,"5,423,278",3078
3078,2014,Wales,,1,2014-01-03,751,0.772526417,10.6423385,"3,092,036",3079
3079,2014,Wales,,2,2014-01-10,725,1.19013512,11.26969571,"3,092,036",3080
3080,2014,Wales,,3,2014-01-17,690,-1.434402661,9.518133708,"3,092,036",3081
3081,2014,Wales,,4,2014-01-24,604,-0.089093888,9.480076354,"3,092,036",3082
3082,2014,Wales,,5,2014-01-31,622,0.170908386,9.375892811,"3,092,036",3083
3083,2014,Wales,,6,2014-02-07,655,0.73831066,7.830475742,"3,092,036",3084
3084,2014,Wales,,7,2014-02-14,590,0.225061181,9.180911936,"3,092,036",3085
3085,2014,Wales,,8,2014-02-21,681,1.09649526,9.92831954,"3,092,036",3086
3086,2014,Wales,,9,2014-02-28,621,1.981499787,10.12654111,"3,092,036",3087
3087,2014,Wales,,10,2014-03-07,605,-0.543291811,11.1324986,"3,092,036",3088
3088,2014,Wales,,11,2014-03-14,617,0.429801338,14.89759642,"3,092,036",3089
3124,2014,Wales,,47,2014-11-21,612,4.397426812,12.2185002,"3,092,036",3125
3125,2014,Wales,,48,2014-11-28,622,-0.960201493,12.81036736,"3,092,036",3126
3126,2014,Wales,,49,2014-12-05,650,-1.33415133,11.64246229,"3,092,036",3127
3127,2014,Wales,,50,2014-12-12,731,0.049613393,10.90301943,"3,092,036",3128
3128,2014,Wales,,51,2014-12-19,723,-1.156580562,11.52126328,"3,092,036",3129
3129,2014,Wales,,52,2014-12-26,503,0.389266026,11.29852844,"3,092,036",3130
2080,2015,North East,,1,2015-01-02,699,-2.666768943,12.61382966,"2,624,579",2081
2081,2015,North East,,2,2015-01-09,753,-2.239955116,12.35897201,"2,624,579",2082
2082,2015,North East,,3,2015-01-16,799,-1.017480838,8.928014822,"2,624,579",2083
2083,2015,North East,,4,2015-01-23,798,-3.33884197,6.28974552,"2,624,579",2084
2084,2015,North East,,5,2015-01-30,717,-4.252976032,8.881558135,"2,624,579",2085
2085,2015,North East,,6,2015-02-06,669,-4.436304256,5.176407372,"2,624,579",2086
2086,2015,North East,,7,2015-02-13,661,-2.055549788,8.995164534,"2,624,579",2087
2087,2015,North East,,8,2015-02-20,669,-0.501099422,10.05485356,"2,624,579",2088
2088,2015,North East,,9,2015-02-27,606,-1.226444283,9.85545454,"2,624,579",2089
2089,2015,North East,,10,2015-03-06,622,-0.341917426,9.618672683,"2,624,579",2090
2090,2015,North East,,11,2015-03-13,573,-1.835277457,10.62594729,"2,624,579",2091
2126,2015,North East,,47,2015-11-20,527,3.092527341,14.4546859,"2,624,579",2127
2127,2015,North East,,48,2015-11-27,512,-2.726322038,11.44803068,"2,624,579",2128
2128,2015,North East,,49,2015-12-04,534,0.096959671,11.77917312,"2,624,579",2129
2129,2015,North East,,50,2015-12-11,540,0.960926141,11.97881022,"2,624,579",2130
2130,2015,North East,,51,2015-12-18,618,-1.916285085,14.77478517,"2,624,579",2131
2131,2015,North East,,52,2015-12-25,480,2.150982643,14.72860293,"2,624,579",2132
2133,2015,North West,,1,2015-01-02,1718,-3.416766171,12.357541,"7,175,178",2134
2134,2015,North West,,2,2015-01-09,2282,-2.765083644,12.62372473,"7,175,178",2135
2135,2015,North West,,3,2015-01-16,1968,-0.154867753,9.276364809,"7,175,178",2136
2136,2015,North West,,4,2015-01-23,1806,-3.490182786,6.9635049,"7,175,178",2137
2137,2015,North West,,5,2015-01-30,1669,-2.053555743,8.817463919,"7,175,178",2138
2138,2015,North West,,6,2015-02-06,1586,-4.901492758,5.721911103,"7,175,178",2139
2139,2015,North West,,7,2015-02-13,1608,-2.79145227,6.966733039,"7,175,178",2140
2140,2015,North West,,8,2015-02-20,1466,-0.155244805,9.276981424,"7,175,178",2141
2141,2015,North West,,9,2015-02-27,1466,0.511867732,9.823944216,"7,175,178",2142
2142,2015,North West,,10,2015-03-06,1559,0.241557172,10.44376258,"7,175,178",2143
2143,2015,North West,,11,2015-03-13,1462,-1.07874195,11.65414556,"7,175,178",2144
2179,2015,North West,,47,2015-11-20,1317,4.494153187,14.27014822,"7,175,178",2180
